Country/Region,Date,all_cases
Vietnam,2020-01-22,0
Vietnam,2020-01-23,0
Vietnam,2020-01-24,0
Vietnam,2020-01-25,0
Vietnam,2020-01-26,0
Vietnam,2020-01-27,0
Vietnam,2020-01-28,0
Vietnam,2020-01-29,0
Vietnam,2020-01-30,0
Vietnam,2020-01-31,0
Vietnam,2020-02-01,1
Vietnam,2020-02-02,1
Vietnam,2020-02-03,1
Vietnam,2020-02-04,1
Vietnam,2020-02-05,1
Vietnam,2020-02-06,1
Vietnam,2020-02-07,1
Vietnam,2020-02-08,1
Vietnam,2020-02-09,1
Vietnam,2020-02-10,1
Vietnam,2020-02-11,6
Vietnam,2020-02-12,6
Vietnam,2020-02-13,7
Vietnam,2020-02-14,7
Vietnam,2020-02-15,7
Vietnam,2020-02-16,7
Vietnam,2020-02-17,7
Vietnam,2020-02-18,7
Vietnam,2020-02-19,7
Vietnam,2020-02-20,7
Vietnam,2020-02-21,14
Vietnam,2020-02-22,14
Vietnam,2020-02-23,14
Vietnam,2020-02-24,14
Vietnam,2020-02-25,16
Vietnam,2020-02-26,16
Vietnam,2020-02-27,16
Vietnam,2020-02-28,16
Vietnam,2020-02-29,16
Vietnam,2020-03-01,16
Vietnam,2020-03-02,16
Vietnam,2020-03-03,16
Vietnam,2020-03-04,16
Vietnam,2020-03-05,16
Vietnam,2020-03-06,16
Vietnam,2020-03-07,16
Vietnam,2020-03-08,16
Vietnam,2020-03-09,16
Vietnam,2020-03-10,16
Vietnam,2020-03-11,16
Vietnam,2020-03-12,16
Vietnam,2020-03-13,16
Vietnam,2020-03-14,16
Vietnam,2020-03-15,16
Vietnam,2020-03-16,16
